# Time,Q BCung,Q NMuc,Q LChau,Q TBu,Q HBinh
8/6/1982,950,244,4920,4950,3110
8/7/1982,804,227,5830,7540,5930
8/8/1982,712,205,6640,8080,7170
8/9/1982,628,438,5550,8230,8230
8/10/1982,511,467,5020,7100,7180
8/11/1982,373,476,4040,5750,6250
8/12/1982,349,389,3720,5060,5180
8/13/1982,315,384,3560,4690,4860
8/14/1982,340,488,3660,4660,4690
8/15/1982,305,421,3490,4960,4940
8/16/1982,245,332,2930,4220,4820
8/17/1982,243,320,2750,3730,4280
8/18/1982,305,311,2840,4130,4120
8/19/1982,399,360,3400,4600,4680
8/20/1982,527,475,3370,5290,5020
8/21/1982,554,704,3460,5460,5900
8/22/1982,552,506,3540,5430,5870
8/23/1982,570,522,3900,5470,6260
8/24/1982,570,438,4230,6190,6330
8/25/1982,400,354,3640,5330,6260
8/26/1982,305,302,3120,4420,5370
8/27/1982,253,264,2760,3840,4650
8/28/1982,276,232,2520,3480,4100
8/29/1982,276,208,2590,3370,3700
8/30/1982,236,190,2280,3280,3630
8/31/1982,257,169,2090,3000,3420
9/1/1982,278,165,1990,2880,3170
9/2/1982,283,156,2020,3020,3120
9/3/1982,234,141,1930,2790,3200
9/4/1982,199,137,1920,2740,3010
9/5/1982,171,136,1780,2530,2890
9/6/1982,153,119,1660,2350,2670
9/7/1982,214,108,1480,2190,2580
9/8/1982,283,101,1400,2340,3650
9/9/1982,259,98,1340,2260,4240
9/10/1982,223,95.1,1300,2050,3520
9/11/1982,163,89.4,1240,1900,3020
9/12/1982,136,83.7,1200,1730,2560
9/13/1982,134,82.5,1250,1700,2310
9/14/1982,229,85.1,1400,1970,2530
9/15/1982,201,121,1650,2290,2620
9/16/1982,144,101,1450,2280,2700
9/17/1982,124,88,1380,1960,2550
9/18/1982,144,116,1600,2020,2250
9/19/1982,140,127,1740,2370,2350
9/20/1982,179,95.1,1770,2380,2590
9/21/1982,314,101,1720,2560,2640
9/22/1982,325,124,1750,2660,2860
9/23/1982,309,110,1800,2710,2850
9/24/1982,280,96.6,1710,2800,3170
9/25/1982,260,92.3,1630,2420,3210
9/26/1982,251,101,1520,2380,2870
9/27/1982,245,118,1450,2300,3360
9/28/1982,210,101,1420,2200,4270
9/29/1982,169,89.4,1500,2050,3510
9/30/1982,149,88,1560,2090,3000
10/1/1982,177,132,1820,2340,2760
10/2/1982,205,190,2510,2730,2920
10/3/1982,221,192,2780,3720,3380
10/4/1982,169,136,2390,3280,3960
10/5/1982,140,115,2070,2910,3410
10/6/1982,129,101,1840,2660,3040
10/7/1982,129,93.7,1900,2460,2720
10/8/1982,151,98,1940,2610,2710
10/9/1982,155,89.4,1780,2450,2840
10/10/1982,132,89.4,1880,2620,2660
10/11/1982,113,78.9,1590,2220,2820
10/12/1982,106,74.1,1430,1970,2390
10/13/1982,99.7,71.7,1360,1820,2130
10/14/1982,94.6,68.2,1290,1740,1980
10/15/1982,87.8,65.8,1240,1650,1900
10/16/1982,84.4,63.5,1190,1640,1810
10/17/1982,81,61.2,1120,1550,1740
10/18/1982,77,59.9,1090,1440,1680
10/19/1982,75.6,57.7,1000,1370,1710
10/20/1982,77,57.7,947,1300,1600
10/21/1982,72.9,57.7,909,1260,1510
10/22/1982,71.6,53.2,896,1200,1440
10/23/1982,74.2,53.2,896,1180,1380
10/24/1982,79.6,52.1,896,1210,1360
10/25/1982,74.2,53.2,1070,1270,1370
10/26/1982,131,57.7,1240,1750,1570
10/27/1982,118,53.2,1320,1820,1810
10/28/1982,92.9,50.9,1020,1580,1870
10/29/1982,78.3,48.7,915,1330,1670
10/30/1982,72.9,46.5,851,1200,1460
10/31/1982,98,46.5,842,1140,1330
11/1/1982,84.4,44.4,870,1220,1280
11/2/1982,71.6,42.2,950,1180,1340
11/3/1982,67.5,42.2,886,1220,1300
11/4/1982,63.9,41.2,816,1130,1330
11/5/1982,62.7,40.1,784,1050,1240
11/6/1982,66.3,42.2,813,1040,1180
11/7/1982,67.5,42.2,778,1060,1180
11/8/1982,60.3,40.1,816,1000,1180
11/9/1982,60.3,39.1,813,1030,1180
11/10/1982,55.5,38,752,1030,1170
11/11/1982,54.3,37,714,937,1140
11/12/1982,54.3,37,707,892,1070
11/13/1982,60.3,37,704,892,1020
11/14/1982,113,38,1060,971,1020
11/15/1982,117,42.2,1290,1620,1150
11/16/1982,126,42.2,925,1610,1870
11/17/1982,75.6,37,816,1240,1700
11/18/1982,67.5,33.9,765,1060,1340
11/19/1982,62.7,33.9,736,971,1180
11/20/1982,59.1,32.9,704,909,1090
11/21/1982,55.5,32.9,669,881,1040
11/22/1982,53.2,32,643,848,998
11/23/1982,52,32,627,826,989
11/24/1982,50.9,32,627,804,952
11/25/1982,223,50.9,707,965,938
11/26/1982,118,42.2,726,1100,1080
11/27/1982,79.6,34.9,739,971,1180
11/28/1982,173,44.4,1430,1160,1070
11/29/1982,131,54.3,1160,1970,1380
11/30/1982,98,42.2,867,1420,1790
12/1/1982,84.4,38,771,1120,1390
12/2/1982,72.9,36,720,993,1180
12/3/1982,67.5,33.9,675,920,1080
12/4/1982,62.7,32,643,881,1010
12/5/1982,60.3,31.1,630,842,961
12/6/1982,56.7,30.1,605,815,929
12/7/1982,55.5,30.1,605,793,897
12/8/1982,62.7,30.1,589,782,879
12/9/1982,57.9,30.1,586,771,870
12/10/1982,55.5,29.2,579,744,861
12/11/1982,50.9,29.2,563,722,844
12/12/1982,48.6,28.3,554,711,817
12/13/1982,47.4,26.5,547,690,800
12/14/1982,46.3,26.5,541,684,779
12/15/1982,45.1,25.7,538,674,766
12/16/1982,45.1,25.7,534,668,757
12/17/1982,44,25.7,541,668,757
12/18/1982,44,25.7,554,674,749
12/19/1982,42.9,24.8,547,695,749
12/20/1982,41.8,24.8,531,690,774
12/21/1982,39.7,23.9,528,652,749
12/22/1982,39.7,23.9,522,647,732
12/23/1982,39.7,23.2,509,636,723
12/24/1982,38.6,23.2,499,626,715
12/25/1982,37.6,23.2,493,615,702
12/26/1982,37.6,23.2,496,605,690
12/27/1982,36.5,23.2,522,600,678
12/28/1982,35.5,23.2,512,610,673
12/29/1982,35.5,22.4,483,621,698
12/30/1982,35.5,22.4,477,600,694
12/31/1982,35.5,22.4,470,574,665
1/1/1983,29.1,22.2,466,559,672
1/2/1983,29.1,22.2,452,549,660
1/3/1983,29.1,22.2,448,543,647
1/4/1983,36.6,25,583,549,655
1/5/1983,58.1,26.5,558,746,680
1/6/1983,38.9,23.6,504,682,802
1/7/1983,35.5,23.6,483,607,816
1/8/1983,61.8,22.9,486,586,722
1/9/1983,38.9,22.2,458,596,688
1/10/1983,36.6,21.5,444,565,688
1/11/1983,36.6,21.5,441,533,647
1/12/1983,34.3,20.8,434,528,536
1/13/1983,34.3,20.8,427,522,603
1/14/1983,33.2,20.8,438,512,611
1/15/1983,33.2,20.8,427,501,599
1/16/1983,32.2,20.2,434,501,595
1/17/1983,31.2,20.2,427,491,595
1/18/1983,30.1,20.2,420,486,587
1/19/1983,29.1,19.6,413,481,576
1/20/1983,28.1,19.6,406,470,568
1/21/1983,29.1,19.6,434,455,560
1/22/1983,41.2,23.6,504,460,556
1/23/1983,36.6,22.2,469,586,580
1/24/1983,30.1,20.8,441,565,651
1/25/1983,28.1,19.6,427,522,647
1/26/1983,26.2,19.6,406,491,611
1/27/1983,26.2,19.6,410,481,580
1/28/1983,24.3,18.9,396,460,560
1/29/1983,24.3,18.9,392,460,546
1/30/1983,24.3,18.3,386,440,528
1/31/1983,23.4,18.3,379,435,525
2/1/1983,22.6,17.7,372,425,518
2/2/1983,21.8,17.7,366,420,502
2/3/1983,21,17.2,362,410,492
2/4/1983,22.6,17.7,375,400,483
2/5/1983,35.5,21.5,427,405,480
2/6/1983,41.2,22.2,410,410,499
2/7/1983,32.2,20.8,389,400,546
2/8/1983,26.2,19.6,372,400,568
2/9/1983,24.3,18.3,359,400,539
2/10/1983,22.6,17.7,356,395,508
2/11/1983,22.6,17.2,353,390,489
2/12/1983,28.1,17.2,350,395,480
2/13/1983,35.5,17.2,346,400,473
2/14/1983,30.1,17.2,346,400,467
2/15/1983,26.2,17.2,346,390,476
2/16/1983,24.3,16.6,340,380,473
2/17/1983,22.6,16.6,334,365,467
2/18/1983,21,16.6,328,365,455
2/19/1983,21,16.1,316,360,442
2/20/1983,21,16.1,322,360,436
2/21/1983,41.2,16.1,334,350,430
2/22/1983,30.1,16.1,322,370,427
2/23/1983,26.2,16.1,375,350,449
2/24/1983,32.2,15.5,427,360,449
2/25/1983,42.4,15.5,434,370,455
2/26/1983,30.1,15.5,399,496,512
2/27/1983,25.3,15.5,386,470,560
2/28/1983,34.3,16.6,386,435,536
3/1/1983,55.7,17.2,420,476,532
3/2/1983,49.6,18.3,455,538,560
3/3/1983,34.3,16.6,455,543,591
3/4/1983,30.1,15.5,389,533,615
3/5/1983,26.2,15,359,546,599
3/6/1983,26.2,16.1,353,410,539
3/7/1983,33.2,20.8,372,410,495
3/8/1983,38.9,24.3,382,450,480
3/9/1983,35.5,20.8,392,455,502
3/10/1983,36.6,17.7,359,460,515
3/11/1983,30.1,16.6,346,430,515
3/12/1983,26.2,16.1,328,395,499
3/13/1983,24.3,15,316,365,467
3/14/1983,23.4,15,313,350,436
3/15/1983,22.6,15,322,335,424
3/16/1983,31.2,15.5,340,340,413
3/17/1983,45.9,16.1,372,350,455
3/18/1983,73,15.5,448,430,486
3/19/1983,87.6,29.7,462,676,518
3/20/1983,59.3,29.7,430,665,722
3/21/1983,48.3,23.6,382,570,748
3/22/1983,38.9,19.6,353,481,660
3/23/1983,44.7,22.2,346,435,580
3/24/1983,38.9,19.6,337,410,518
3/25/1983,32.2,18.3,325,400,489
3/26/1983,28.1,17.2,316,380,467
3/27/1983,26.1,16.1,301,355,455
3/28/1983,26.1,15.5,293,340,430
3/29/1983,24.3,15,284,325,413
3/30/1983,24.3,15,275,310,401
3/31/1983,24.3,15,275,295,384
4/1/1983,22.6,14.5,269,290,375
4/2/1983,22.6,14.5,264,285,372
4/3/1983,21.8,14.5,249,280,366
4/4/1983,21,14.5,246,270,361
4/5/1983,22.6,15,241,260,361
4/6/1983,30.1,16.6,252,275,424
4/7/1983,21.8,15,261,280,439
4/8/1983,19.4,15,246,275,407
4/9/1983,19.4,14.5,246,270,378
4/10/1983,19.4,14,246,255,361
4/11/1983,18,13.5,241,260,350
4/12/1983,16.7,13,238,245,339
4/13/1983,16,12.5,232,235,336
4/14/1983,15.4,12,227,230,326
4/15/1983,15.4,12,218,220,321
4/16/1983,14.8,11.5,218,210,310
4/17/1983,14.8,12,216,200,302
4/18/1983,15.4,12,213,195,300
4/19/1983,15.4,12,213,190,297
4/20/1983,14.8,11.5,216,180,297
4/21/1983,16,12,213,185,292
4/22/1983,23.4,14,221,180,290
4/23/1983,41.2,16.1,232,245,308
4/24/1983,31.2,17.2,224,290,344
4/25/1983,27.2,16.1,218,250,366
4/26/1983,21.8,15.5,218,220,347
4/27/1983,18.4,15,213,220,334
4/28/1983,21,13.5,207,210,328
4/29/1983,17.4,12,204,190,323
4/30/1983,19.4,12,210,190,358
5/1/1983,64.2,14,232,225,458
5/2/1983,45.9,13.5,241,320,473
5/3/1983,53.2,13,290,315,470
5/4/1983,68,27.3,337,390,455
5/5/1983,78.2,26.5,310,512,492
5/6/1983,53.2,22.2,322,435,564
5/7/1983,148,17.2,304,400,560
5/8/1983,156,22.9,362,607,536
5/9/1983,73,17.2,298,528,639
5/10/1983,60.6,16.1,246,410,651
5/11/1983,50.8,15,224,340,550
5/12/1983,41.2,14,216,285,461
5/13/1983,34.3,13,213,245,398
5/14/1983,32.2,12.5,202,225,358
5/15/1983,30.1,13,202,210,334
5/16/1983,29.1,44.5,258,205,323
5/17/1983,31.2,56.6,278,290,315
5/18/1983,37.8,60.2,244,395,321
5/19/1983,41.2,46.6,290,350,416
5/20/1983,32.2,26.5,269,370,430
5/21/1983,27.2,21.5,230,340,436
5/22/1983,24.3,18.3,216,270,418
5/23/1983,22.6,17.2,199,230,372
5/24/1983,21,15,193,205,336
5/25/1983,19.4,14,190,190,310
5/26/1983,20.2,13.5,193,170,297
5/27/1983,41.2,18.3,296,200,302
5/28/1983,60.6,25.8,353,400,310
5/29/1983,75.5,28.8,316,506,427
5/30/1983,69.2,25,346,486,580
5/31/1983,89,23.6,399,506,651
6/1/1983,60.6,20.2,462,533,631
6/2/1983,50.8,18.3,396,559,627
6/3/1983,58.1,16.1,366,486,643
6/4/1983,58.1,15,322,470,583
6/5/1983,57.2,15,304,398,546
6/6/1983,531,17.2,674,772,525
6/7/1983,336,19.6,925,1970,933
6/8/1983,164,20.2,706,1170,1910
6/9/1983,110,18.3,591,934,1450
6/10/1983,86,16.1,676,802,1130
6/11/1983,117,19.6,679,895,933
6/12/1983,200,30.5,753,984,976
6/13/1983,332,31.4,1080,1210,1100
6/14/1983,264,32.2,1250,1670,1360
6/15/1983,192,25,976,1450,1740
6/16/1983,138,21.5,850,1180,1610
6/17/1983,117,18.9,710,1010,1350
6/18/1983,129,17.7,670,908,1140
6/19/1983,111,20.2,614,887,1020
6/20/1983,86.3,19.6,552,791,957
6/21/1983,111,17.2,516,698,877
6/22/1983,122,16.6,488,757,783
6/23/1983,214,23.6,576,811,867
6/24/1983,162,37.6,701,946,928
6/25/1983,136,38.5,631,1020,1030
6/26/1983,102,41.4,547,881,1110
6/27/1983,85,34.8,529,768,1010
6/28/1983,75.5,31.4,558,703,905
6/29/1983,70.5,31.4,605,725,811
6/30/1983,86.3,34.8,668,784,806
7/1/1983,166,34,772,952,877
7/2/1983,172,39.5,791,1070,1020
7/3/1983,160,38.5,694,1070,1160
7/4/1983,118,34.8,650,930,1170
7/5/1983,106,35.7,590,860,1040
7/6/1983,86.3,34.8,536,779,938
7/7/1983,74.2,32.2,497,703,853
7/8/1983,80.9,29.7,497,671,765
7/9/1983,216,31.4,518,682,745
7/10/1983,219,31.4,561,995,785
7/11/1983,150,31.4,505,941,976
7/12/1983,144,33.1,565,854,1010
7/13/1983,136,40.4,536,822,925
7/14/1983,129,42.4,561,810,861
7/15/1983,188,60.2,668,906,862
7/16/1983,170,57.8,973,1290,1010
7/17/1983,164,54.3,912,1440,1350
7/18/1983,112,43.5,878,1250,1580
7/19/1983,623,233,943,2030,2650
7/20/1983,424,170,1470,2450,2630
7/21/1983,254,93.8,1350,2150,2700
7/22/1983,223,75.6,1310,1690,2200
7/23/1983,234,75.9,1580,1960,1820
7/24/1983,175,78.7,1570,1870,2050
7/25/1983,331,78.7,2150,2320,2000
7/26/1983,404,96.1,1890,2730,2480
7/27/1983,562,82.9,1970,2530,2860
7/28/1983,517,90.1,2460,3300,2870
7/29/1983,423,85.8,2420,3060,3460
7/30/1983,529,121,2690,3150,3330
7/31/1983,593,145,3540,3740,3560
8/1/1983,889,191,5700,5940,4620
8/2/1983,752,272,8340,8960,7340
8/3/1983,650,248,8800,11300,8890
8/4/1983,759,215,6460,10200,10100
8/5/1983,539,185,5160,7400,8980
8/6/1983,383,162,4600,5990,7420
8/7/1983,289,133,3680,4750,6710
8/8/1983,237,113,3140,3780,5460
8/9/1983,201,97.6,2680,3140,4330
8/10/1983,175,87.2,2460,2720,3540
8/11/1983,188,88.7,2500,2750,3080
8/12/1983,184,101,2500,2750,3080
8/13/1983,140,81.5,2460,2760,2990
8/14/1983,122,69.2,2060,2380,2950
8/15/1983,131,62.7,1840,2080,2620
8/16/1983,188,97.6,1970,2110,2390
8/17/1983,146,121,2160,2550,2480
8/18/1983,129,96.1,1820,2270,2790
8/19/1983,180,93.1,1620,2040,2540
8/20/1983,168,97.6,1680,2090,2330
8/21/1983,148,94.6,2050,2120,2340
8/22/1983,166,102,2300,2670,2450
8/23/1983,371,109,2550,2780,2890
8/24/1983,729,189,4020,4280,3260
8/25/1983,580,568,4150,5490,5100
8/26/1983,320,405,3960,5340,5880
8/27/1983,240,246,3040,4230,5480
8/28/1983,201,190,2470,3200,4380
8/29/1983,280,284,2860,2980,3520
8/30/1983,280,297,3390,3910,3450
8/31/1983,270,234,5010,4990,4380
9/1/1983,193,185,3910,5080,5560
9/2/1983,170,179,3280,3960,5130
9/3/1983,184,187,3130,3640,4280
9/4/1983,187,220,2870,3610,4100
9/5/1983,618,211,2680,3700,3880
9/6/1983,362,211,2650,3740,4240
9/7/1983,298,203,2890,3640,4000
9/8/1983,266,191,2900,3590,3970
9/9/1983,220,175,2670,3440,3800
9/10/1983,217,156,2960,3100,3600
9/11/1983,712,220,3200,4540,3350
9/12/1983,430,276,3020,4840,5280
9/13/1983,339,220,2600,3840,5130
9/14/1983,333,263,2840,3580,4210
